Time,Current,Voltage,Pressure,Power
1411619779.961122,6.217500e-08,2.744000e-01,2.544781e+02,4.265205e-09
1411619780.730211,6.186500e-08,2.688750e-01,2.480153e+02,4.158488e-09
1411619781.492969,6.168000e-08,2.705000e-01,2.508164e+02,4.171110e-09
1411619782.264544,6.179000e-08,2.763000e-01,2.544468e+02,4.268144e-09
1411619783.035082,6.327000e-08,2.837500e-01,2.614259e+02,4.488216e-09
1411619783.810318,6.260000e-08,2.807750e-01,2.583275e+02,4.394129e-09
1411619784.580824,6.254000e-08,2.810500e-01,2.566062e+02,4.394217e-09
1411619785.338442,6.267000e-08,2.801250e-01,2.578894e+02,4.388858e-09
1411619786.109218,6.329500e-08,2.830000e-01,2.610190e+02,4.478121e-09
1411619786.898592,6.339000e-08,2.817250e-01,2.597672e+02,4.464637e-09
1411619787.661263,6.452500e-08,2.913250e-01,2.559490e+02,4.699436e-09
1411619788.450159,6.270500e-08,2.920500e-01,2.541651e+02,4.578249e-09
1411619789.219163,6.174500e-08,2.669000e-01,2.544311e+02,4.119935e-09
1411619789.990350,6.203500e-08,2.772500e-01,2.538834e+02,4.299801e-09
1411619790.748011,6.269000e-08,2.809500e-01,2.577485e+02,4.403189e-09
1411619791.511049,6.236500e-08,2.808000e-01,2.571539e+02,4.378023e-09
1411619792.299459,6.265500e-08,2.810250e-01,2.576547e+02,4.401905e-09
1411619793.068211,6.323000e-08,2.827000e-01,2.573104e+02,4.468780e-09
1411619793.844246,6.278000e-08,2.806750e-01,2.563871e+02,4.405194e-09
1411619794.609222,6.264000e-08,2.814500e-01,2.572635e+02,4.407507e-09
1411619795.381450,6.255500e-08,2.812500e-01,2.568566e+02,4.398398e-09
1411619796.139926,6.244000e-08,2.804250e-01,2.569192e+02,4.377434e-09
1411619796.915766,6.244500e-08,2.805000e-01,2.568409e+02,4.378956e-09
1411619797.710213,6.272500e-08,2.809250e-01,2.570131e+02,4.405255e-09
1411619798.483356,6.289000e-08,2.826750e-01,2.575451e+02,4.444358e-09
1411619799.268608,6.283000e-08,2.821500e-01,2.576860e+02,4.431871e-09
1411619800.046677,6.295000e-08,2.832500e-01,2.579520e+02,4.457647e-09
1411619800.797975,6.300500e-08,2.829500e-01,2.578581e+02,4.456816e-09
1411619801.562754,6.296000e-08,2.821250e-01,2.578581e+02,4.440648e-09
1411619802.336850,6.285500e-08,2.816250e-01,2.577485e+02,4.425385e-09
1411619803.115425,6.283500e-08,2.820000e-01,2.579363e+02,4.429868e-09
1411619803.886408,6.279000e-08,2.825500e-01,2.572635e+02,4.435329e-09
1411619804.667389,6.283500e-08,2.824500e-01,2.581711e+02,4.436936e-09
1411619805.439924,6.317500e-08,2.832500e-01,2.582180e+02,4.473580e-09
1411619806.194837,6.323500e-08,2.836750e-01,2.583432e+02,4.484547e-09
1411619806.964879,6.328000e-08,2.832500e-01,2.582649e+02,4.481015e-09
1411619807.739923,6.367500e-08,2.847000e-01,2.584684e+02,4.532068e-09
1411619808.509262,6.349000e-08,2.844250e-01,2.577016e+02,4.514536e-09
1411619809.286516,6.323500e-08,2.840500e-01,2.581711e+02,4.490475e-09
1411619810.067746,6.341000e-08,2.846250e-01,2.577798e+02,4.512018e-09
1411619810.844258,6.331500e-08,2.844750e-01,2.574043e+02,4.502884e-09
1411619811.593266,6.332500e-08,2.842500e-01,2.581554e+02,4.500033e-09
1411619812.357462,6.310000e-08,2.824250e-01,2.575764e+02,4.455254e-09
1411619813.134108,6.315000e-08,2.830000e-01,2.575295e+02,4.467862e-09
1411619813.917023,6.330000e-08,2.843750e-01,2.580772e+02,4.500234e-09
1411619814.684067,6.325500e-08,2.841250e-01,2.575295e+02,4.493082e-09
1411619815.489914,6.319000e-08,2.835250e-01,2.579363e+02,4.478986e-09
1411619816.271683,6.316500e-08,2.844750e-01,2.576390e+02,4.492216e-09
1411619817.016778,6.316500e-08,2.833250e-01,2.574512e+02,4.474056e-09
1411619817.787157,6.299500e-08,2.824750e-01,2.573260e+02,4.448628e-09
1411619818.567314,6.315000e-08,2.832250e-01,2.580146e+02,4.471415e-09
1411619819.330705,6.310500e-08,2.839000e-01,2.578424e+02,4.478877e-09
1411619820.091358,6.296500e-08,2.827750e-01,2.577329e+02,4.451232e-09
1411619820.881307,6.313500e-08,2.829750e-01,2.578111e+02,4.466407e-09
1411619821.659927,6.299500e-08,2.833250e-01,2.573730e+02,4.462015e-09
1411619822.406049,6.301500e-08,2.828000e-01,2.575608e+02,4.455160e-09
1411619823.171619,6.271000e-08,2.811750e-01,2.575138e+02,4.408121e-09
1411619823.951382,6.283000e-08,2.819250e-01,2.583745e+02,4.428337e-09
1411619824.715248,6.300000e-08,2.831250e-01,2.583119e+02,4.459219e-09
1411619825.482404,6.292000e-08,2.829250e-01,2.586092e+02,4.450410e-09
1411619826.257522,6.282000e-08,2.819750e-01,2.578737e+02,4.428417e-09
1411619827.027029,6.297500e-08,2.824250e-01,2.578894e+02,4.446429e-09
1411619827.794208,6.281500e-08,2.814500e-01,2.581241e+02,4.419820e-09
1411619828.559971,6.257500e-08,2.824000e-01,2.551666e+02,4.417795e-09
1411619829.321385,5.428000e-08,2.556000e-01,2.200361e+02,3.468492e-09
1411619830.100905,4.820500e-08,2.264500e-01,1.914467e+02,2.729006e-09
1411619830.873005,4.397000e-08,2.047500e-01,1.707909e+02,2.250714e-09
1411619831.642600,4.067500e-08,1.890250e-01,1.526233e+02,1.922148e-09
1411619832.407036,3.786500e-08,1.769500e-01,1.396665e+02,1.675053e-09
1411619833.181870,3.551500e-08,1.651000e-01,1.268036e+02,1.465882e-09
1411619833.941251,3.294000e-08,1.543750e-01,1.161627e+02,1.271278e-09
1411619834.803332,3.108000e-08,1.447250e-01,1.066173e+02,1.124513e-09
1411619835.576493,2.918000e-08,1.364750e-01,9.735347e+01,9.955851e-10
1411619836.384808,2.735500e-08,1.275250e-01,8.990488e+01,8.721116e-10
1411619837.466670,2.566500e-08,1.200000e-01,8.256583e+01,7.699500e-10
1411619838.234101,2.391000e-08,1.126500e-01,7.414704e+01,6.733654e-10
1411619839.367471,2.236500e-08,1.043750e-01,6.882662e+01,5.835867e-10
1411619840.354297,2.074500e-08,9.810000e-02,6.087729e+01,5.087711e-10
1411619841.187706,1.930500e-08,9.112500e-02,5.521260e+01,4.397920e-10
1411619842.182419,1.804500e-08,8.482500e-02,5.020515e+01,3.826668e-10
1411619842.999208,1.696000e-08,8.000000e-02,4.596446e+01,3.392000e-10
1411619843.867359,1.568000e-08,7.475000e-02,4.213062e+01,2.930200e-10
1411619844.616169,1.495500e-08,7.035000e-02,3.835938e+01,2.630211e-10
1411619845.384678,1.427000e-08,6.652500e-02,3.601214e+01,2.373279e-10
1411619846.163397,1.345500e-08,6.317500e-02,3.300766e+01,2.125049e-10
1411619846.932834,1.281500e-08,6.015000e-02,3.041005e+01,1.927056e-10
1411619847.692587,1.211000e-08,5.697500e-02,2.781243e+01,1.724918e-10
1411619848.477730,1.154000e-08,5.407500e-02,2.635714e+01,1.560064e-10
1411619849.267255,1.102000e-08,5.155000e-02,2.408813e+01,1.420203e-10
1411619850.090988,1.061000e-08,4.882500e-02,2.183478e+01,1.295083e-10
1411619850.875895,9.915000e-09,4.677500e-02,1.956577e+01,1.159435e-10
1411619851.654879,9.460000e-09,4.442500e-02,1.828261e+01,1.050651e-10
1411619852.407087,8.985000e-09,4.212500e-02,1.721853e+01,9.462328e-11
1411619853.174997,8.605000e-09,4.025000e-02,1.559111e+01,8.658781e-11
1411619853.965093,8.145000e-09,3.815000e-02,1.424535e+01,7.768294e-11
1411619854.732837,7.785000e-09,3.667500e-02,1.321256e+01,7.137872e-11
